date_key,full_date,brand_key,market_key,units,revenue_eur,margin_eur,avg_price_eur,discount_rate,month_start_key
20240509,2024-05-09,2,1,299,12543.63,6271.81,42.0,0.1425,20240501
20240509,2024-05-09,2,2,349,14651.47,7325.74,42.0,0.1279,20240501
20240509,2024-05-09,2,3,387,16261.59,8130.79,42.0,0.1225,20240501
20240509,2024-05-09,2,4,286,11997.94,5998.97,42.0,0.1182,20240501
20240509,2024-05-09,3,1,250,19472.77,11294.21,78.0,0.0876,20240501
20240509,2024-05-09,3,2,261,20325.62,11788.86,78.0,0.0811,20240501
20240509,2024-05-09,3,3,313,24441.9,14176.3,78.0,0.0823,20240501
20240509,2024-05-09,3,4,219,17079.01,9905.83,78.0,0.0674,20240501
20240509,2024-05-09,4,1,296,12419.11,6209.55,42.0,0.1045,20240501
20240509,2024-05-09,4,2,337,14166.76,7083.38,42.0,0.1182,20240501
20240509,2024-05-09,4,3,415,17415.08,8707.54,42.0,0.1127,20240501
20240509,2024-05-09,4,4,309,12968.36,6484.18,42.0,0.1188,20240501
20240509,2024-05-09,5,1,255,19879.57,11530.15,78.0,0.0835,20240501
20240509,2024-05-09,5,2,293,22880.6,13270.75,78.0,0.0713,20240501
20240509,2024-05-09,5,3,315,24553.66,14241.12,78.0,0.0882,20240501
20240509,2024-05-09,5,4,231,17985.01,10431.3,78.0,0.0888,20240501
20240509,2024-05-09,6,1,316,7587.97,3186.95,24.0,0.1729,20240501
20240509,2024-05-09,6,2,355,8520.64,3578.67,24.0,0.1758,20240501
20240509,2024-05-09,6,3,491,11787.87,4950.9,24.0,0.1776,20240501
20240509,2024-05-09,6,4,346,8309.7,3490.07,24.0,0.1727,20240501
20240509,2024-05-09,7,1,241,18828.71,10920.65,78.0,0.0937,20240501
20240509,2024-05-09,7,2,263,20497.62,11888.62,78.0,0.0669,20240501
20240509,2024-05-09,7,3,313,24419.02,14163.03,78.0,0.0711,20240501
20240509,2024-05-09,7,4,214,16701.13,9686.65,78.0,0.0821,20240501
20240509,2024-05-09,8,1,375,9002.05,3780.86,24.0,0.1714,20240501
20240509,2024-05-09,8,2,398,9563.53,4016.68,24.0,0.1766,20240501
20240509,2024-05-09,8,3,436,10454.18,4390.76,24.0,0.1991,20240501
20240509,2024-05-09,8,4,366,8781.55,3688.25,24.0,0.1748,20240501
20240510,2024-05-10,1,1,273,21289.1,12347.68,78.0,0.1184,20240501
20240510,2024-05-10,1,2,275,21418.16,12422.53,78.0,0.1416,20240501
20240510,2024-05-10,1,3,359,28005.52,16243.2,78.0,0.1231,20240501
20240510,2024-05-10,1,4,254,19783.1,11474.2,78.0,0.134,20240501
20240510,2024-05-10,2,1,292,12243.42,6121.71,42.0,0.1787,20240501
20240510,2024-05-10,2,2,317,13327.2,6663.6,42.0,0.1782,20240501
20240510,2024-05-10,2,3,412,17309.69,8654.85,42.0,0.1732,20240501
20240510,2024-05-10,2,4,302,12680.8,6340.4,42.0,0.1819,20240501
20240510,2024-05-10,3,1,245,19116.85,11087.77,78.0,0.1441,20240501
20240510,2024-05-10,3,2,265,20638.29,11970.21,78.0,0.1144,20240501
20240510,2024-05-10,3,3,374,29193.96,16932.49,78.0,0.1259,20240501
20240510,2024-05-10,3,4,229,17863.39,10360.77,78.0,0.1714,20240501
20240510,2024-05-10,4,1,314,13176.46,6588.23,42.0,0.1616,20240501
20240510,2024-05-10,4,2,316,13276.92,6638.46,42.0,0.1834,20240501
20240510,2024-05-10,4,3,408,17140.38,8570.19,42.0,0.1799,20240501
20240510,2024-05-10,4,4,300,12593.74,6296.87,42.0,0.1927,20240501
20240510,2024-05-10,5,1,265,20646.05,11974.71,78.0,0.1143,20240501
20240510,2024-05-10,5,2,278,21707.23,12590.19,78.0,0.1353,20240501
20240510,2024-05-10,5,3,344,26847.83,15571.74,78.0,0.1144,20240501
20240510,2024-05-10,5,4,243,18944.5,10987.81,78.0,0.1464,20240501
20240510,2024-05-10,6,1,343,8227.67,3455.62,24.0,0.2191,20240501
20240510,2024-05-10,6,2,392,9407.1,3950.98,24.0,0.2312,20240501
20240510,2024-05-10,6,3,550,13202.2,5544.92,24.0,0.1938,20240501
20240510,2024-05-10,6,4,363,8716.25,3660.82,24.0,0.2322,20240501
20240510,2024-05-10,7,1,217,16922.47,9815.03,78.0,0.1559,20240501
20240510,2024-05-10,7,2,290,22608.63,13113.01,78.0,0.1349,20240501
20240510,2024-05-10,7,3,337,26324.16,15268.01,78.0,0.1383,20240501
20240510,2024-05-10,7,4,240,18752.95,10876.71,78.0,0.1126,20240501
20240510,2024-05-10,8,1,321,7694.84,3231.83,24.0,0.2332,20240501
20240510,2024-05-10,8,2,328,7877.13,3308.39,24.0,0.2329,20240501
20240510,2024-05-10,8,3,477,11449.96,4808.98,24.0,0.2313,20240501
20240510,2024-05-10,8,4,314,7531.69,3163.31,24.0,0.2429,20240501
20240511,2024-05-11,1,1,249,19457.83,11285.54,78.0,0.1297,20240501
20240511,2024-05-11,1,2,273,21312.73,12361.39,78.0,0.1406,20240501
20240511,2024-05-11,1,3,373,29124.77,16892.37,78.0,0.0974,20240501
20240511,2024-05-11,1,4,258,20127.65,11674.04,78.0,0.1233,20240501
20240511,2024-05-11,2,1,347,14584.36,7292.18,42.0,0.1702,20240501
20240511,2024-05-11,2,2,344,14458.68,7229.34,42.0,0.1747,20240501
20240511,2024-05-11,2,3,451,18921.35,9460.67,42.0,0.1741,20240501
20240511,2024-05-11,2,4,307,12907.52,6453.76,42.0,0.1908,20240501
20240511,2024-05-11,3,1,224,17445.13,10118.17,78.0,0.1094,20240501
20240511,2024-05-11,3,2,247,19256.56,11168.8,78.0,0.1299,20240501
20240511,2024-05-11,3,3,359,28016.17,16249.38,78.0,0.1362,20240501
20240511,2024-05-11,3,4,236,18431.75,10690.42,78.0,0.1543,20240501
20240511,2024-05-11,4,1,318,13364.66,6682.33,42.0,0.1801,20240501
20240511,2024-05-11,4,2,336,14127.11,7063.55,42.0,0.1673,20240501
20240511,2024-05-11,4,3,380,15980.08,7990.04,42.0,0.1714,20240501
20240511,2024-05-11,4,4,325,13660.85,6830.43,42.0,0.1738,20240501
20240511,2024-05-11,5,1,219,17069.34,9900.22,78.0,0.1616,20240501
20240511,2024-05-11,5,2,255,19927.06,11557.7,78.0,0.1459,20240501
20240511,2024-05-11,5,3,342,26684.85,15477.21,78.0,0.1406,20240501
20240511,2024-05-11,5,4,261,20323.29,11787.51,78.0,0.1053,20240501
20240511,2024-05-11,6,1,327,7852.43,3298.02,24.0,0.2163,20240501
20240511,2024-05-11,6,2,324,7787.83,3270.89,24.0,0.2595,20240501
20240511,2024-05-11,6,3,412,9886.61,4152.37,24.0,0.2335,20240501
20240511,2024-05-11,6,4,326,7826.58,3287.16,24.0,0.2464,20240501
20240511,2024-05-11,7,1,249,19454.9,11283.84,78.0,0.1214,20240501
20240511,2024-05-11,7,2,265,20685.59,11997.64,78.0,0.1374,20240501
20240511,2024-05-11,7,3,374,29178.36,16923.45,78.0,0.1289,20240501
20240511,2024-05-11,7,4,203,15830.05,9181.43,78.0,0.1531,20240501
20240511,2024-05-11,8,1,334,8009.76,3364.1,24.0,0.2163,20240501
20240511,2024-05-11,8,2,366,8775.79,3685.83,24.0,0.2143,20240501
20240511,2024-05-11,8,3,500,11990.54,5036.02,24.0,0.2012,20240501
20240511,2024-05-11,8,4,358,8597.32,3610.88,24.0,0.2246,20240501
20240512,2024-05-12,1,1,246,19177.62,11123.02,78.0,0.14,20240501
20240512,2024-05-12,1,2,298,23271.71,13497.59,78.0,0.1046,20240501
20240512,2024-05-12,1,3,370,28887.95,16755.01,78.0,0.1091,20240501
20240512,2024-05-12,1,4,246,19153.01,11108.74,78.0,0.1467,20240501
20240512,2024-05-12,2,1,300,12591.82,6295.91,42.0,0.1493,20240501
20240512,2024-05-12,2,2,311,13078.05,6539.03,42.0,0.198,20240501
20240512,2024-05-12,2,3,449,18850.43,9425.21,42.0,0.1752,20240501
20240512,2024-05-12,2,4,281,11803.88,5901.94,42.0,0.1601,20240501
20240512,2024-05-12,3,1,253,19724.86,11440.42,78.0,0.1138,20240501
20240512,2024-05-12,3,2,305,23767.85,13785.35,78.0,0.1348,20240501
20240512,2024-05-12,3,3,350,27289.74,15828.05,78.0,0.149,20240501
20240512,2024-05-12,3,4,247,19298.25,11192.99,78.0,0.124,20240501
20240512,2024-05-12,4,1,319,13395.56,6697.78,42.0,0.1833,20240501
20240512,2024-05-12,4,2,296,12439.82,6219.91,42.0,0.1735,20240501
20240512,2024-05-12,4,3,442,18560.24,9280.12,42.0,0.1804,20240501
20240512,2024-05-12,4,4,317,13301.3,6650.65,42.0,0.1538,20240501
20240512,2024-05-12,5,1,225,17573.6,10192.69,78.0,0.1374,20240501
20240512,2024-05-12,5,2,239,18677.35,10832.86,78.0,0.1879,20240501
20240512,2024-05-12,5,3,343,26766.33,15524.47,78.0,0.0998,20240501
20240512,2024-05-12,5,4,247,19256.1,11168.54,78.0,0.1395,20240501
20240512,2024-05-12,6,1,346,8297.88,3485.11,24.0,0.2381,20240501
20240512,2024-05-12,6,2,371,8909.27,3741.89,24.0,0.2208,20240501
20240512,2024-05-12,6,3,461,11072.67,4650.52,24.0,0.2408,20240501
20240512,2024-05-12,6,4,346,8294.27,3483.59,24.0,0.2155,20240501
20240512,2024-05-12,7,1,235,18291.92,10609.31,78.0,0.1618,20240501
20240512,2024-05-12,7,2,243,18976.59,11006.42,78.0,0.1437,20240501
20240512,2024-05-12,7,3,365,28437.12,16493.53,78.0,0.1339,20240501
20240512,2024-05-12,7,4,240,18689.61,10839.98,78.0,0.1355,20240501
20240512,2024-05-12,8,1,301,7220.33,3032.54,24.0,0.2165,20240501
20240512,2024-05-12,8,2,421,10115.5,4248.51,24.0,0.2269,20240501
20240512,2024-05-12,8,3,473,11354.62,4768.94,24.0,0.2554,20240501
20240512,2024-05-12,8,4,330,7919.26,3326.09,24.0,0.2252,20240501
20240513,2024-05-13,1,1,248,19355.68,11226.29,78.0,0.1043,20240501
20240513,2024-05-13,1,2,257,20076.77,11644.52,78.0,0.0495,20240501
20240513,2024-05-13,1,3,344,26864.86,15581.62,78.0,0.083,20240501
20240513,2024-05-13,1,4,256,19938.76,11564.48,78.0,0.0487,20240501
20240513,2024-05-13,2,1,303,12742.07,6371.03,42.0,0.1223,20240501
20240513,2024-05-13,2,2,325,13657.56,6828.78,42.0,0.1249,20240501
20240513,2024-05-13,2,3,439,18418.28,9209.14,42.0,0.1175,20240501
20240513,2024-05-13,2,4,306,12832.89,6416.45,42.0,0.1212,20240501
20240513,2024-05-13,3,1,217,16961.14,9837.46,78.0,0.075,20240501
20240513,2024-05-13,3,2,263,20481.58,11879.32,78.0,0.0617,20240501
20240513,2024-05-13,3,3,317,24738.22,14348.17,78.0,0.0639,20240501
20240513,2024-05-13,3,4,257,20069.61,11640.38,78.0,0.0647,20240501
20240513,2024-05-13,4,1,295,12371.6,6185.8,42.0,0.1094,20240501
20240513,2024-05-13,4,2,312,13104.06,6552.03,42.0,0.1277,20240501
20240513,2024-05-13,4,3,465,19547.76,9773.88,42.0,0.1052,20240501
20240513,2024-05-13,4,4,298,12517.03,6258.52,42.0,0.1433,20240501
20240513,2024-05-13,5,1,245,19137.68,11099.86,78.0,0.0729,20240501
20240513,2024-05-13,5,2,296,23062.17,13376.06,78.0,0.0647,20240501
20240513,2024-05-13,5,3,348,27160.12,15752.87,78.0,0.0656,20240501
20240513,2024-05-13,5,4,247,19267.47,11175.13,78.0,0.0544,20240501
20240513,2024-05-13,6,1,335,8049.78,3380.91,24.0,0.1745,20240501
20240513,2024-05-13,6,2,332,7964.26,3344.99,24.0,0.1824,20240501
20240513,2024-05-13,6,3,449,10778.84,4527.11,24.0,0.1778,20240501
20240513,2024-05-13,6,4,314,7533.65,3164.13,24.0,0.2065,20240501
20240513,2024-05-13,7,1,234,18226.21,10571.2,78.0,0.0858,20240501
20240513,2024-05-13,7,2,264,20600.55,11948.32,78.0,0.0811,20240501
20240513,2024-05-13,7,3,307,23958.06,13895.67,78.0,0.0954,20240501
20240513,2024-05-13,7,4,226,17645.27,10234.26,78.0,0.0713,20240501
20240513,2024-05-13,8,1,285,6847.82,2876.09,24.0,0.1776,20240501
20240513,2024-05-13,8,2,367,8798.35,3695.31,24.0,0.1868,20240501
20240513,2024-05-13,8,3,454,10893.32,4575.19,24.0,0.1502,20240501
20240513,2024-05-13,8,4,363,8718.9,3661.94,24.0,0.1684,20240501
20240514,2024-05-14,1,1,226,17590.98,10202.77,78.0,0.0989,20240501
20240514,2024-05-14,1,2,280,21848.27,12672.0,78.0,0.0808,20240501
20240514,2024-05-14,1,3,352,27471.09,15933.23,78.0,0.0775,20240501
20240514,2024-05-14,1,4,217,16920.43,9813.85,78.0,0.0837,20240501
20240514,2024-05-14,2,1,327,13724.22,6862.11,42.0,0.0972,20240501
20240514,2024-05-14,2,2,350,14711.75,7355.88,42.0,0.1126,20240501
20240514,2024-05-14,2,3,419,17591.72,8795.86,42.0,0.1135,20240501
20240514,2024-05-14,2,4,278,11676.51,5838.25,42.0,0.146,20240501
20240514,2024-05-14,3,1,212,16520.38,9581.82,78.0,0.0902,20240501
20240514,2024-05-14,3,2,252,19676.97,11412.64,78.0,0.0995,20240501
20240514,2024-05-14,3,3,308,24061.72,13955.8,78.0,0.0853,20240501
20240514,2024-05-14,3,4,233,18210.84,10562.29,78.0,0.0893,20240501
20240514,2024-05-14,4,1,313,13153.27,6576.63,42.0,0.0981,20240501
20240514,2024-05-14,4,2,331,13897.63,6948.81,42.0,0.1013,20240501
20240514,2024-05-14,4,3,452,18966.37,9483.18,42.0,0.0981,20240501
20240514,2024-05-14,4,4,327,13733.92,6866.96,42.0,0.1089,20240501
20240514,2024-05-14,5,1,229,17892.86,10377.86,78.0,0.0874,20240501
20240514,2024-05-14,5,2,278,21645.85,12554.59,78.0,0.0842,20240501
20240514,2024-05-14,5,3,351,27382.58,15881.9,78.0,0.0606,20240501
20240514,2024-05-14,5,4,201,15673.57,9090.67,78.0,0.0819,20240501
20240514,2024-05-14,6,1,343,8228.95,3456.16,24.0,0.1699,20240501
20240514,2024-05-14,6,2,374,8974.44,3769.27,24.0,0.1953,20240501
20240514,2024-05-14,6,3,430,10328.08,4337.79,24.0,0.2001,20240501
20240514,2024-05-14,6,4,354,8500.42,3570.18,24.0,0.1846,20240501
20240514,2024-05-14,7,1,225,17559.4,10184.45,78.0,0.0446,20240501
20240514,2024-05-14,7,2,281,21923.54,12715.65,78.0,0.0685,20240501
20240514,2024-05-14,7,3,372,29008.87,16825.15,78.0,0.0961,20240501
20240514,2024-05-14,7,4,235,18309.32,10619.41,78.0,0.0778,20240501
20240514,2024-05-14,8,1,314,7531.26,3163.13,24.0,0.1968,20240501
20240514,2024-05-14,8,2,388,9321.24,3914.92,24.0,0.1837,20240501
20240514,2024-05-14,8,3,427,10254.32,4306.82,24.0,0.1854,20240501
20240514,2024-05-14,8,4,289,6941.4,2915.39,24.0,0.1762,20240501
20240515,2024-05-15,1,1,208,16211.79,9402.84,78.0,0.0895,20240501
20240515,2024-05-15,1,2,249,19457.99,11285.64,78.0,0.0945,20240501
20240515,2024-05-15,1,3,339,26478.86,15357.74,78.0,0.0767,20240501
20240515,2024-05-15,1,4,282,21981.9,12749.5,78.0,0.0655,20240501
20240515,2024-05-15,2,1,317,13303.39,6651.7,42.0,0.1493,20240501
20240515,2024-05-15,2,2,340,14272.75,7136.38,42.0,0.1299,20240501
20240515,2024-05-15,2,3,434,18246.54,9123.27,42.0,0.1286,20240501
20240515,2024-05-15,2,4,327,13713.63,6856.82,42.0,0.1087,20240501
20240515,2024-05-15,3,1,239,18677.62,10833.02,78.0,0.0778,20240501
20240515,2024-05-15,3,2,284,22166.4,12856.51,78.0,0.0821,20240501
20240515,2024-05-15,3,3,359,27999.49,16239.7,78.0,0.0968,20240501
20240515,2024-05-15,3,4,228,17797.27,10322.42,78.0,0.1025,20240501
20240515,2024-05-15,4,1,287,12041.34,6020.67,42.0,0.1255,20240501
20240515,2024-05-15,4,2,315,13250.3,6625.15,42.0,0.1028,20240501
20240515,2024-05-15,4,3,420,17657.07,8828.53,42.0,0.0988,20240501
20240515,2024-05-15,4,4,280,11748.04,5874.02,42.0,0.1064,20240501
20240515,2024-05-15,5,1,257,20066.74,11638.71,78.0,0.0672,20240501
20240515,2024-05-15,5,2,257,20023.06,11613.37,78.0,0.072,20240501
20240515,2024-05-15,5,3,331,25825.42,14978.74,78.0,0.0903,20240501
20240515,2024-05-15,5,4,245,19125.92,11093.03,78.0,0.0777,20240501
20240515,2024-05-15,6,1,356,8547.24,3589.84,24.0,0.204,20240501
20240515,2024-05-15,6,2,333,7999.72,3359.88,24.0,0.157,20240501
20240515,2024-05-15,6,3,472,11337.04,4761.56,24.0,0.1842,20240501
20240515,2024-05-15,6,4,323,7743.75,3252.38,24.0,0.2024,20240501
20240515,2024-05-15,7,1,223,17357.34,10067.26,78.0,0.0699,20240501
20240515,2024-05-15,7,2,248,19324.3,11208.1,78.0,0.0939,20240501
20240515,2024-05-15,7,3,353,27518.37,15960.66,78.0,0.0717,20240501
20240515,2024-05-15,7,4,254,19805.6,11487.25,78.0,0.0775,20240501
20240515,2024-05-15,8,1,321,7701.47,3234.62,24.0,0.1973,20240501
20240515,2024-05-15,8,2,380,9123.36,3831.81,24.0,0.1938,20240501
20240515,2024-05-15,8,3,494,11848.86,4976.52,24.0,0.1645,20240501
20240515,2024-05-15,8,4,380,9111.47,3826.82,24.0,0.1607,20240501
20240516,2024-05-16,1,1,237,18477.77,10717.11,78.0,0.0888,20240501
20240516,2024-05-16,1,2,285,22212.45,12883.22,78.0,0.0553,20240501
20240516,2024-05-16,1,3,343,26754.56,15517.64,78.0,0.0748,20240501
20240516,2024-05-16,1,4,222,17342.71,10058.77,78.0,0.093,20240501
20240516,2024-05-16,2,1,338,14211.29,7105.64,42.0,0.1169,20240501
20240516,2024-05-16,2,2,354,14883.54,7441.77,42.0,0.0837,20240501
20240516,2024-05-16,2,3,432,18135.12,9067.56,42.0,0.1279,20240501
20240516,2024-05-16,2,4,278,11678.13,5839.06,42.0,0.1265,20240501
20240516,2024-05-16,3,1,224,17508.89,10155.16,78.0,0.1042,20240501
20240516,2024-05-16,3,2,230,17977.43,10426.91,78.0,0.0688,20240501
20240516,2024-05-16,3,3,296,23088.56,13391.36,78.0,0.0865,20240501
20240516,2024-05-16,3,4,252,19670.68,11409.0,78.0,0.0782,20240501
20240516,2024-05-16,4,1,264,11067.24,5533.62,42.0,0.1262,20240501
20240516,2024-05-16,4,2,306,12862.43,6431.21,42.0,0.1108,20240501
20240516,2024-05-16,4,3,389,16341.88,8170.94,42.0,0.1156,20240501
20240516,2024-05-16,4,4,302,12678.74,6339.37,42.0,0.106,20240501
20240516,2024-05-16,5,1,243,18945.43,10988.35,78.0,0.0545,20240501
20240516,2024-05-16,5,2,269,21003.52,12182.04,78.0,0.0816,20240501
20240516,2024-05-16,5,3,320,24965.18,14479.81,78.0,0.0987,20240501
20240516,2024-05-16,5,4,210,16348.94,9482.39,78.0,0.0656,20240501
20240516,2024-05-16,6,1,343,8220.84,3452.75,24.0,0.1936,20240501
20240516,2024-05-16,6,2,373,8943.57,3756.3,24.0,0.1933,20240501
20240516,2024-05-16,6,3,422,10122.24,4251.34,24.0,0.1933,20240501
20240516,2024-05-16,6,4,322,7731.1,3247.06,24.0,0.1821,20240501
20240516,2024-05-16,7,1,231,17982.48,10429.84,78.0,0.0663,20240501
20240516,2024-05-16,7,2,294,22914.58,13290.46,78.0,0.0761,20240501
20240516,2024-05-16,7,3,323,25214.0,14624.12,78.0,0.0887,20240501
20240516,2024-05-16,7,4,250,19485.66,11301.68,78.0,0.0856,20240501
20240516,2024-05-16,8,1,321,7697.95,3233.14,24.0,0.1779,20240501
20240516,2024-05-16,8,2,408,9791.94,4112.61,24.0,0.1874,20240501
20240516,2024-05-16,8,3,399,9581.16,4024.09,24.0,0.1849,20240501
20240516,2024-05-16,8,4,346,8305.3,3488.23,24.0,0.18,20240501
20240517,2024-05-17,1,1,227,17727.89,10282.18,78.0,0.0785,20240501
20240517,2024-05-17,1,2,266,20744.18,12031.63,78.0,0.0915,20240501
20240517,2024-05-17,1,3,354,27598.18,16006.94,78.0,0.0622,20240501
20240517,2024-05-17,1,4,248,19346.36,11220.89,78.0,0.0778,20240501
20240517,2024-05-17,2,1,272,11419.61,5709.81,42.0,0.1273,20240501
20240517,2024-05-17,2,2,333,13965.09,6982.54,42.0,0.1118,20240501
20240517,2024-05-17,2,3,460,19310.01,9655.01,42.0,0.1239,20240501
20240517,2024-05-17,2,4,285,11983.64,5991.82,42.0,0.1025,20240501
20240517,2024-05-17,3,1,223,17427.5,10107.95,78.0,0.0907,20240501
20240517,2024-05-17,3,2,273,21296.5,12351.97,78.0,0.0824,20240501
20240517,2024-05-17,3,3,333,25958.43,15055.89,78.0,0.0971,20240501
20240517,2024-05-17,3,4,235,18326.87,10629.58,78.0,0.0638,20240501
20240517,2024-05-17,4,1,281,11799.64,5899.82,42.0,0.1275,20240501
20240517,2024-05-17,4,2,339,14224.1,7112.05,42.0,0.1326,20240501
20240517,2024-05-17,4,3,431,18086.55,9043.28,42.0,0.0931,20240501
20240517,2024-05-17,4,4,306,12837.57,6418.78,42.0,0.1216,20240501
20240517,2024-05-17,5,1,233,18145.34,10524.3,78.0,0.0671,20240501
20240517,2024-05-17,5,2,288,22490.7,13044.61,78.0,0.1011,20240501
20240517,2024-05-17,5,3,322,25153.15,14588.83,78.0,0.0722,20240501
20240517,2024-05-17,5,4,255,19928.6,11558.59,78.0,0.0855,20240501
20240517,2024-05-17,6,1,298,7148.91,3002.54,24.0,0.1901,20240501
20240517,2024-05-17,6,2,333,7994.16,3357.55,24.0,0.1804,20240501
20240517,2024-05-17,6,3,476,11415.31,4794.43,24.0,0.1693,20240501
20240517,2024-05-17,6,4,321,7694.77,3231.8,24.0,0.1827,20240501
20240517,2024-05-17,7,1,226,17654.37,10239.54,78.0,0.0868,20240501
20240517,2024-05-17,7,2,263,20524.8,11904.38,78.0,0.0603,20240501
20240517,2024-05-17,7,3,298,23278.61,13501.59,78.0,0.085,20240501
20240517,2024-05-17,7,4,243,18982.24,11009.7,78.0,0.1019,20240501
20240517,2024-05-17,8,1,305,7323.67,3075.94,24.0,0.2054,20240501
20240517,2024-05-17,8,2,334,8010.46,3364.39,24.0,0.1851,20240501
20240517,2024-05-17,8,3,444,10665.71,4479.6,24.0,0.161,20240501
20240517,2024-05-17,8,4,313,7500.58,3150.24,24.0,0.1868,20240501
20240518,2024-05-18,1,1,242,18856.01,10936.49,78.0,0.0801,20240501
20240518,2024-05-18,1,2,237,18449.46,10700.69,78.0,0.0953,20240501
20240518,2024-05-18,1,3,332,25900.04,15022.02,78.0,0.0934,20240501
20240518,2024-05-18,1,4,267,20850.42,12093.24,78.0,0.0882,20240501
20240518,2024-05-18,2,1,287,12052.4,6026.2,42.0,0.1286,20240501
20240518,2024-05-18,2,2,346,14513.94,7256.97,42.0,0.1147,20240501
20240518,2024-05-18,2,3,460,19340.48,9670.24,42.0,0.1079,20240501
20240518,2024-05-18,2,4,274,11513.84,5756.92,42.0,0.1255,20240501
20240518,2024-05-18,3,1,247,19261.35,11171.58,78.0,0.0926,20240501
20240518,2024-05-18,3,2,235,18344.2,10639.64,78.0,0.0945,20240501
20240518,2024-05-18,3,3,361,28166.84,16336.77,78.0,0.0851,20240501
20240518,2024-05-18,3,4,199,15489.3,8983.79,78.0,0.0853,20240501
20240518,2024-05-18,4,1,289,12155.66,6077.83,42.0,0.1096,20240501
20240518,2024-05-18,4,2,303,12727.83,6363.92,42.0,0.1363,20240501
20240518,2024-05-18,4,3,406,17047.39,8523.69,42.0,0.1333,20240501
20240518,2024-05-18,4,4,281,11790.0,5895.0,42.0,0.1173,20240501
20240518,2024-05-18,5,1,253,19707.08,11430.1,78.0,0.0856,20240501
20240518,2024-05-18,5,2,259,20165.42,11695.95,78.0,0.0843,20240501
20240518,2024-05-18,5,3,346,27013.21,15667.66,78.0,0.0942,20240501
20240518,2024-05-18,5,4,217,16929.99,9819.39,78.0,0.0986,20240501
20240518,2024-05-18,6,1,358,8592.21,3608.73,24.0,0.1646,20240501
20240518,2024-05-18,6,2,333,8001.08,3360.45,24.0,0.211,20240501
20240518,2024-05-18,6,3,404,9702.07,4074.87,24.0,0.1757,20240501
20240518,2024-05-18,6,4,317,7601.81,3192.76,24.0,0.1617,20240501
20240518,2024-05-18,7,1,226,17661.38,10243.6,78.0,0.0864,20240501
20240518,2024-05-18,7,2,258,20130.71,11675.81,78.0,0.0929,20240501
20240518,2024-05-18,7,3,311,24241.62,14060.14,78.0,0.0843,20240501
20240518,2024-05-18,7,4,228,17760.58,10301.14,78.0,0.0763,20240501
20240518,2024-05-18,8,1,366,8794.37,3693.63,24.0,0.1915,20240501
20240518,2024-05-18,8,2,361,8659.4,3636.95,24.0,0.1909,20240501
20240518,2024-05-18,8,3,478,11478.87,4821.12,24.0,0.1739,20240501
20240518,2024-05-18,8,4,305,7314.27,3071.99,24.0,0.2073,20240501
20240519,2024-05-19,1,1,247,19242.78,11160.81,78.0,0.0719,20240501
20240519,2024-05-19,1,2,266,20771.25,12047.33,78.0,0.08,20240501
20240519,2024-05-19,1,3,345,26903.32,15603.93,78.0,0.0908,20240501
20240519,2024-05-19,1,4,247,19269.32,11176.2,78.0,0.065,20240501
20240519,2024-05-19,2,1,301,12632.02,6316.01,42.0,0.1193,20240501
20240519,2024-05-19,2,2,362,15217.8,7608.9,42.0,0.1101,20240501
20240519,2024-05-19,2,3,420,17636.71,8818.35,42.0,0.1155,20240501
20240519,2024-05-19,2,4,271,11368.48,5684.24,42.0,0.1357,20240501
20240519,2024-05-19,3,1,211,16426.14,9527.16,78.0,0.0882,20240501
20240519,2024-05-19,3,2,271,21124.71,12252.33,78.0,0.067,20240501
20240519,2024-05-19,3,3,313,24441.76,14176.22,78.0,0.0827,20240501
20240519,2024-05-19,3,4,246,19214.57,11144.45,78.0,0.0714,20240501
20240519,2024-05-19,4,1,287,12044.21,6022.11,42.0,0.1452,20240501
20240519,2024-05-19,4,2,325,13660.3,6830.15,42.0,0.0985,20240501
20240519,2024-05-19,4,3,386,16220.23,8110.12,42.0,0.1196,20240501
20240519,2024-05-19,4,4,309,12993.18,6496.59,42.0,0.0968,20240501
20240519,2024-05-19,5,1,259,20179.07,11703.86,78.0,0.0564,20240501
20240519,2024-05-19,5,2,259,20185.6,11707.65,78.0,0.0836,20240501
20240519,2024-05-19,5,3,326,25448.95,14760.39,78.0,0.0784,20240501
20240519,2024-05-19,5,4,234,18239.69,10579.02,78.0,0.0738,20240501
20240519,2024-05-19,6,1,322,7726.16,3244.99,24.0,0.1747,20240501
20240519,2024-05-19,6,2,380,9119.52,3830.2,24.0,0.1743,20240501
20240519,2024-05-19,6,3,455,10924.85,4588.44,24.0,0.1894,20240501
20240519,2024-05-19,6,4,298,7148.57,3002.4,24.0,0.1372,20240501
20240519,2024-05-19,7,1,239,18649.73,10816.85,78.0,0.0751,20240501
20240519,2024-05-19,7,2,291,22687.24,13158.6,78.0,0.035,20240501
20240519,2024-05-19,7,3,298,23267.07,13494.9,78.0,0.0624,20240501
20240519,2024-05-19,7,4,246,19175.48,11121.78,78.0,0.0817,20240501
20240519,2024-05-19,8,1,347,8318.29,3493.68,24.0,0.1941,20240501
20240519,2024-05-19,8,2,356,8550.21,3591.09,24.0,0.1679,20240501
20240519,2024-05-19,8,3,446,10709.31,4497.91,24.0,0.1797,20240501
20240519,2024-05-19,8,4,333,7992.12,3356.69,24.0,0.1771,20240501
20240520,2024-05-20,1,1,242,18864.41,10941.36,78.0,0.1367,20240501
